"ITTER107"|"Territory"|"TIPO_DATO_CVSTRA"|"Data type"|"SEXISTAT1"|"Gender"|"ETA1"|"Age"|"ISO"|"Citizenship"|"COPPIA"|"Couple"|"TIP_FAM"|"Type of household"|"PRES_LUOGO"|"Presence in Italy"|"TITOLO_STUDIO"|"Level of education"|"CONDIZIONE_DICH4"|"Labour status"|"LINGUA"|"Language"|"SODDISFAZIONE"|"Satisfaction with life and work"|"DISCRIMINATION"|"Discrimination"|"TIME"|"Select time"|"Value"|"Flag Codes"|"Flags"
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_25"|"arrived in Italy aged 13-17"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|36243||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1"|"arrived in Italy aged over 18"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|284263||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|444768||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|266970||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|52508||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|28927||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"NFHH"|"non-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|108886||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN2"|"born in Italy"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|61732||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_75"|"arrived in Italy aged 0-5"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|24448||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_50"|"arrived in Italy aged 6-12"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|26777||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_25"|"arrived in Italy aged 13-17"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|25682||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1"|"arrived in Italy aged over 18"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|386679||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|525317||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|312386||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|68608||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|35437||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"NFHH"|"non-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|205249||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN2"|"born in Italy"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|125390||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_75"|"arrived in Italy aged 0-5"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|52980||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_50"|"arrived in Italy aged 6-12"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|58849||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_25"|"arrived in Italy aged 13-17"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|61925||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1"|"arrived in Italy aged over 18"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|670942||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|970085||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|579356||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|121116||
"ITE"|"Centro (I)"|"NFOR"|"foreign citizens"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|64364||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"NFHH"|"non-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|21.7||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|100||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|60||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|11.8||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|6.5||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"NFHH"|"non-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|20.7||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|100||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|59.5||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|13.1||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|6.7||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"NFHH"|"non-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|21.2||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|100||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_WH_ORS"|"one-family households without other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|59.7||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_1FHH_W_ORS"|"one-family households with other resident persons"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|12.5||
"ITE"|"Centro (I)"|"NFOR_PERCTF"|"foreign citizens by type of household (percent)"|"9"|"total"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_GE2_FHH"|"two-or-more-family households"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|6.6||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN2"|"born in Italy"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|50.8||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_75"|"arrived in Italy aged 0-5"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|53.9||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_50"|"arrived in Italy aged 6-12"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|54.5||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_25"|"arrived in Italy aged 13-17"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|58.5||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1"|"arrived in Italy aged over 18"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|42.4||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"1"|"males"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"ALL"|"all items"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|45.8||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN2"|"born in Italy"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|49.2||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_75"|"arrived in Italy aged 0-5"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|46.1||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_50"|"arrived in Italy aged 6-12"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|45.5||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1_25"|"arrived in Italy aged 13-17"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|41.5||
"ITE"|"Centro (I)"|"NFOR_PERCS"|"foreign citizens by sex (percent)"|"2"|"females"|"TOTAL"|"total"|"WRL_X_ITA"|"Foreign countries"|"COUP_FOR"|"couple families with foreign citizens"|"FR_HH"|"private households with at least one foreign member"|"GEN1"|"arrived in Italy aged over 18"|"99"|"total"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"ALL"|"all items"|"2012"|"2012"|57.6||
