"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",55.695958,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",55.431693,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",56.871263,,
"IT","Italy","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",57.572286,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",59.307917,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",57.762011,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",57.836223,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",60.167872,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",61.477447,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",56.330203,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",54.572163,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",60.205174,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",53.846483,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",56.809305,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",55.677817,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",57.482971,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",57.515423,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",55.015997,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",52.34593,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",57.748983,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",57.537874,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",58.125205,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",58.650707,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",56.459431,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",56.548555,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",59.624031,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",57.99862,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",56.806043,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",55.241375,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",40.820703,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",36.37353,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",37.01019,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",39.880037,,
"ITCD","Nord","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",42.000543,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",53.645948,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",50.691167,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",55.668822,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",54.548814,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",53.745408,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",48.816091,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",45.483607,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",47.407685,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",52.528889,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",49.730456,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",48.87508,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",50.602483,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",50.183881,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",44.234286,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",45.777428,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",54.806967,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",50.339617,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",49.157162,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",52.357448,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",52.002344,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",49.049019,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",47.420866,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",50.873225,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",51.622912,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",50.886111,,
"IT","Italy","EMP_R","employment rate","2","females","Y15-64","15-64 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",42.776728,,
