"ITTER107","Territory","TIPO_DATO_FOL","Data type","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",11.579585,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",14.483292,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",14.720877,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",12.056712,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",11.434144,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",12.880465,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",13.775364,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",12.853694,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",11.412111,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",11.889239,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q1","Q1-2024",12.469502,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q2","Q2-2024",10.256533,,
"IT","Italy","UNEM_R","unemployment rate","Y15-74","15-74 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q3","Q3-2024",10.187523,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",11.295244,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",12.503374,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",11.943959,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",11.193143,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",9.609231,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",11.808016,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",11.286685,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",10.156986,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",11.601095,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",14.072591,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",10.409782,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",8.550323,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",8.453904,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",13.225079,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",12.523971,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",7.146778,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",8.905979,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",10.340296,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",10.941749,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",5.973487,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",6.755555,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q1","Q1-2023",8.620734,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q2","Q2-2023",9.942431,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q3","Q3-2023",7.80619,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q4","Q4-2023",7.405919,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2024-Q1","Q1-2024",8.597792,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2024-Q2","Q2-2024",8.287742,,
"ITD","Nord-est","UNEM_R","unemployment rate","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2024-Q3","Q3-2024",8.055426,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",17.071121,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",12.711119,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",24.569475,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",22.486649,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",8.565145,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",18.04992,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",23.289043,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",18.307187,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",27.515816,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",19.959062,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",17.704855,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",15.875807,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",14.150374,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",25.660338,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",21.785322,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",17.464851,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",23.699683,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",25.611929,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",6.923102,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",17.108855,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q1","Q1-2023",15.106375,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q2","Q2-2023",13.152772,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q3","Q3-2023",19.133307,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q4","Q4-2023",15.708411,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q1","Q1-2024",8.947969,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q2","Q2-2024",15.347649,,
"ITFG","Mezzogiorno","UNEM_R","unemployment rate","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2024-Q3","Q3-2024",7.774288,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",13.883779,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",15.047954,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",14.323906,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",13.862557,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",12.302362,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",13.420688,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",10.339114,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",13.631296,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",14.763139,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",14.643948,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",14.520578,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",12.035583,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",11.458605,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",16.870882,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",15.271312,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",11.81646,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",14.242465,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",14.042803,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",11.932251,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",10.445848,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",11.699115,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",12.996597,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",11.589717,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",10.335132,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",10.973897,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2024-Q1","Q1-2024",11.678308,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2024-Q2","Q2-2024",10.227874,,
"IT","Italy","UNEM_R","unemployment rate","Y15-64","15-64 years","99","total","FRG","foreign","2024-Q3","Q3-2024",9.355686,,
"IT","Italy","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019","2019",13.714414,,
"IT","Italy","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",15.050854,,
"IT","Italy","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",14.076162,,
"IT","Italy","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",13.928541,,
"IT","Italy","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",11.855015,,
"IT","Italy","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2020","2020",13.101071,,
"IT","Italy","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",11.755902,,
"IT","Italy","UNEM_R","unemployment rate","Y20-64","20-64 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",13.205069,,
